dataset,seed,degradation,severity,baseline_model,stronger_model,true_label,true_class_count,baseline_correct_count,stronger_correct_count,baseline_recall,stronger_recall,recall_delta_stronger_minus_baseline,higher_recall_model,baseline_share_of_all_correct,stronger_share_of_all_correct,baseline_correct_contribution_rank,stronger_correct_contribution_rank,baseline_predicted_count,stronger_predicted_count,baseline_prediction_share,stronger_prediction_share,baseline_prediction_rank,stronger_prediction_rank,validation_split,validation_track_hash,track_overlap
GTSRB,42,noise,4,GTSRBCNN,ResNet18,32,60,6,9,0.1,0.15,0.04999999999999999,ResNet18,0.001323042998897464,0.0017411491584445734,36,40,633,22,0.0501187648456057,0.0017418844022169437,6,40,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,4,GTSRBCNN,ResNet18,33,210,70,126,0.3333333333333333,0.6,0.26666666666666666,ResNet18,0.015435501653803748,0.024376088218224026,16,16,70,127,0.0055423594615993665,0.010055423594615994,24,22,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,4,GTSRBCNN,ResNet18,34,120,90,91,0.75,0.7583333333333333,0.008333333333333304,ResNet18,0.019845644983461964,0.017604952602050687,13,20,90,93,0.007125890736342043,0.007363420427553444,21,24,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,4,GTSRBCNN,ResNet18,35,390,88,139,0.22564102564102564,0.3564102564102564,0.13076923076923078,ResNet18,0.019404630650496142,0.026891081447088412,14,15,94,146,0.007442596991290578,0.011559778305621536,19,21,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,4,GTSRBCNN,ResNet18,36,120,110,53,0.9166666666666666,0.44166666666666665,-0.475,GTSRBCNN,0.024255788313120176,0.010253433933062488,10,26,485,54,0.0384006334125099,0.004275534441805225,7,28,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,4,GTSRBCNN,ResNet18,37,60,10,13,0.16666666666666666,0.21666666666666667,0.05000000000000002,ResNet18,0.002205071664829107,0.0025149932288643837,34,39,10,14,0.000791765637371338,0.0011084718923198734,38,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,4,GTSRBCNN,ResNet18,38,690,493,319,0.7144927536231884,0.4623188405797101,-0.2521739130434783,GTSRBCNN,0.10871003307607498,0.06171406461597988,4,5,747,320,0.05914489311163895,0.025336500395882817,4,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,4,GTSRBCNN,ResNet18,39,90,57,60,0.6333333333333333,0.6666666666666666,0.033333333333333326,ResNet18,0.01256890848952591,0.011607661056297156,18,25,58,60,0.004592240696753761,0.004750593824228029,25,27,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,4,GTSRBCNN,ResNet18,40,90,47,36,0.5222222222222223,0.4,-0.12222222222222223,GTSRBCNN,0.010363836824696803,0.006964596633778294,22,31,119,40,0.009422011084718924,0.003167062549485352,16,35,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,4,GTSRBCNN,ResNet18,41,60,5,22,0.08333333333333333,0.36666666666666664,0.2833333333333333,ResNet18,0.0011025358324145535,0.0042561423873089576,37,35,5,48,0.000395882818685669,0.003800475059382423,41,30,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,4,GTSRBCNN,ResNet18,42,90,5,6,0.05555555555555555,0.06666666666666667,0.011111111111111113,ResNet18,0.0011025358324145535,0.0011607661056297156,38,41,15,6,0.0011876484560570072,0.00047505938242280285,36,42,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,0,60,10,20,0.16666666666666666,0.3333333333333333,0.16666666666666666,ResNet18,0.002794857462269424,0.005652911249293386,30,30,30,32,0.0023752969121140144,0.002533650039588282,28,29,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,1,720,159,339,0.22083333333333333,0.4708333333333333,0.25,ResNet18,0.04443823365008385,0.0958168456755229,6,1,164,458,0.012984956452889945,0.03626286619160728,10,4,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,2,750,536,171,0.7146666666666667,0.228,-0.4866666666666667,GTSRBCNN,0.14980435997764113,0.04833239118145845,2,7,3736,186,0.2958036421219319,0.014726840855106888,1,10,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,3,450,19,90,0.042222222222222223,0.2,0.1577777777777778,ResNet18,0.005310229178311906,0.025438100621820236,23,15,69,341,0.005463182897862233,0.02699920823436263,19,5,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,4,660,30,102,0.045454545454545456,0.15454545454545454,0.10909090909090909,ResNet18,0.008384572386808273,0.02882984737139627,21,13,56,137,0.004433887569279493,0.010847189231987332,22,17,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,5,630,6,109,0.009523809523809525,0.173015873015873,0.1634920634920635,ResNet18,0.0016769144773616546,0.030808366308648954,31,11,11,470,0.0008709422011084719,0.03721298495645289,32,3,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,6,150,0,2,0.0,0.013333333333333334,0.013333333333333334,ResNet18,0.0,0.0005652911249293386,40,39,0,4,0.0,0.00031670625494853525,40,40,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,7,450,1,49,0.0022222222222222222,0.10888888888888888,0.10666666666666666,ResNet18,0.00027948574622694243,0.013849632560768797,36,23,5,73,0.000395882818685669,0.005779889152810768,36,23,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,8,450,0,14,0.0,0.03111111111111111,0.03111111111111111,ResNet18,0.0,0.00395703787450537,41,33,0,48,0.0,0.003800475059382423,41,25,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,9,480,72,107,0.15,0.22291666666666668,0.07291666666666669,ResNet18,0.020122973728339856,0.030243075183719617,12,12,78,119,0.006175771971496437,0.009422011084718924,17,19,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,10,660,11,27,0.016666666666666666,0.04090909090909091,0.024242424242424242,ResNet18,0.0030743432084963667,0.007631430186546071,27,26,11,27,0.0008709422011084719,0.0021377672209026127,33,31,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,11,420,135,170,0.32142857142857145,0.40476190476190477,0.08333333333333331,ResNet18,0.03773057574063723,0.048049745618993785,7,8,146,179,0.011559778305621536,0.014172604908946953,11,11,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,12,690,540,257,0.782608695652174,0.372463768115942,-0.41014492753623194,GTSRBCNN,0.1509223029625489,0.07263990955342,1,3,2043,266,0.16175771971496436,0.021060965954077592,2,7,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,13,720,516,240,0.7166666666666667,0.3333333333333333,-0.38333333333333336,GTSRBCNN,0.1442146450531023,0.06783493499152063,3,4,1937,262,0.15336500395882818,0.020744259699129058,3,8,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,14,270,92,234,0.34074074074074073,0.8666666666666667,0.5259259259259259,ResNet18,0.025712688652878703,0.06613906161673262,9,5,146,3136,0.011559778305621536,0.2482977038796516,12,2,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,15,210,55,5,0.2619047619047619,0.023809523809523808,-0.2380952380952381,GTSRBCNN,0.015371716042481833,0.0014132278123233466,14,36,58,5,0.004592240696753761,0.000395882818685669,21,39,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,16,150,33,39,0.22,0.26,0.04000000000000001,ResNet18,0.0092230296254891,0.011023176936122103,18,24,33,39,0.0026128266033254156,0.0030878859857482186,26,26,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,17,360,92,167,0.25555555555555554,0.4638888888888889,0.20833333333333337,ResNet18,0.025712688652878703,0.047201808931599774,10,9,92,178,0.00728424386381631,0.014093428345209817,15,12,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,18,390,62,99,0.15897435897435896,0.25384615384615383,0.09487179487179487,ResNet18,0.01732811626607043,0.02798191068400226,13,14,70,158,0.0055423594615993665,0.012509897070467142,18,15,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,19,60,16,21,0.26666666666666666,0.35,0.08333333333333331,ResNet18,0.004471771939631079,0.0059355568117580556,26,29,187,30,0.014806017418844021,0.0023752969121140144,9,30,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,20,90,17,12,0.18888888888888888,0.13333333333333333,-0.05555555555555555,GTSRBCNN,0.0047512576858580215,0.0033917467495760316,25,34,122,13,0.009659540775930325,0.0010292953285827395,13,37,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,21,90,1,32,0.011111111111111112,0.35555555555555557,0.34444444444444444,ResNet18,0.00027948574622694243,0.009044657998869417,37,25,1,33,7.917656373713381e-05,0.0026128266033254156,38,28,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,22,120,31,27,0.25833333333333336,0.225,-0.033333333333333354,GTSRBCNN,0.008664058133035215,0.007631430186546071,20,27,62,27,0.004908946951702296,0.0021377672209026127,20,32,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,23,150,19,57,0.12666666666666668,0.38,0.2533333333333333,ResNet18,0.005310229178311906,0.01611079706048615,24,21,40,114,0.003167062549485352,0.009026128266033254,25,20,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,24,90,2,2,0.022222222222222223,0.022222222222222223,0.0,tie,0.0005589714924538849,0.0005652911249293386,35,40,9,23,0.0007125890736342043,0.0018210609659540776,34,34,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,25,480,259,305,0.5395833333333333,0.6354166666666666,0.09583333333333333,ResNet18,0.07238680827277809,0.08620689655172414,5,2,668,332,0.05288994457640538,0.026286619160728424,5,6,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,26,180,11,70,0.06111111111111111,0.3888888888888889,0.3277777777777778,ResNet18,0.0030743432084963667,0.01978518937252685,28,20,14,160,0.0011084718923198734,0.012668250197941409,31,14,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,27,60,0,4,0.0,0.06666666666666667,0.06666666666666667,ResNet18,0.0,0.0011305822498586771,42,37,0,18,0.0,0.0014251781472684087,42,36,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,28,150,5,72,0.03333333333333333,0.48,0.44666666666666666,ResNet18,0.001397428731134712,0.02035048049745619,32,19,18,157,0.0014251781472684087,0.012430720506730008,29,16,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,29,90,11,79,0.12222222222222222,0.8777777777777778,0.7555555555555555,ResNet18,0.0030743432084963667,0.022328999434708875,29,17,18,4798,0.0014251781472684087,0.379889152810768,30,1,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,30,150,0,10,0.0,0.06666666666666667,0.06666666666666667,ResNet18,0.0,0.002826455624646693,43,35,0,162,0.0,0.012826603325415678,43,13,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,31,270,54,0,0.2,0.0,-0.2,GTSRBCNN,0.01509223029625489,0.0,15,43,472,0,0.03737133808392716,0.0,8,43,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,32,60,1,4,0.016666666666666666,0.06666666666666667,0.05,ResNet18,0.00027948574622694243,0.0011305822498586771,38,38,558,11,0.044180522565320665,0.0008709422011084719,7,38,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,33,210,32,77,0.1523809523809524,0.36666666666666664,0.21428571428571425,ResNet18,0.008943543879262158,0.021763708309779535,19,18,32,78,0.002533650039588282,0.006175771971496437,27,22,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,34,120,83,87,0.6916666666666667,0.725,0.033333333333333326,ResNet18,0.023197316936836222,0.02459016393442623,11,16,83,89,0.006571654790182106,0.007046714172604909,16,21,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,35,390,49,117,0.12564102564102564,0.3,0.17435897435897435,ResNet18,0.01369480156512018,0.03306953080836631,16,10,54,128,0.004275534441805225,0.010134600158353128,23,18,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,36,120,106,27,0.8833333333333333,0.225,-0.6583333333333333,GTSRBCNN,0.029625489100055896,0.007631430186546071,8,28,807,27,0.06389548693586698,0.0021377672209026127,4,33,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,37,60,4,1,0.06666666666666667,0.016666666666666666,-0.05,GTSRBCNN,0.0011179429849077697,0.0002826455624646693,33,41,4,1,0.00031670625494853525,7.917656373713381e-05,37,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,38,690,442,196,0.6405797101449275,0.28405797101449276,-0.3565217391304348,GTSRBCNN,0.12353269983230855,0.055398530243075186,4,6,630,196,0.0498812351543943,0.015518606492478226,6,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,39,90,38,57,0.4222222222222222,0.6333333333333333,0.21111111111111108,ResNet18,0.010620458356623811,0.01611079706048615,17,22,43,57,0.003404592240696754,0.004513064133016627,24,24,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,40,90,24,19,0.26666666666666666,0.2111111111111111,-0.05555555555555555,GTSRBCNN,0.006707657909446618,0.005370265686828717,22,32,113,21,0.00894695170229612,0.00166270783847981,14,35,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,41,60,1,20,0.016666666666666666,0.3333333333333333,0.31666666666666665,ResNet18,0.00027948574622694243,0.005652911249293386,39,31,1,36,7.917656373713381e-05,0.0028503562945368173,39,27,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,noise,5,GTSRBCNN,ResNet18,42,90,3,1,0.03333333333333333,0.011111111111111112,-0.02222222222222222,GTSRBCNN,0.0008384572386808273,0.0002826455624646693,34,42,9,1,0.0007125890736342043,7.917656373713381e-05,35,42,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,0,60,31,57,0.5166666666666667,0.95,0.43333333333333324,ResNet18,0.0028338970655452968,0.004738548507772882,42,41,52,59,0.004117181314330958,0.004671417260490895,41,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,1,720,661,710,0.9180555555555555,0.9861111111111112,0.06805555555555565,ResNet18,0.06042599872017552,0.05902402527225871,2,3,721,795,0.05708630245447348,0.06294536817102138,3,1,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,2,750,607,740,0.8093333333333333,0.9866666666666667,0.17733333333333334,ResNet18,0.055489532864064356,0.06151799817108654,6,1,646,764,0.051148060174188444,0.06049089469517023,8,2,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,3,450,371,448,0.8244444444444444,0.9955555555555555,0.1711111111111111,ResNet18,0.03391534875217113,0.03724332862249564,13,11,462,604,0.03657957244655582,0.04782264449722882,12,8,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,4,660,590,651,0.8939393939393939,0.9863636363636363,0.09242424242424241,ResNet18,0.05393546027973307,0.05411921190456397,7,5,658,697,0.05209817893903405,0.055186064924782265,5,4,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,5,630,530,452,0.8412698412698413,0.7174603174603175,-0.12380952380952381,GTSRBCNN,0.04845049821738733,0.03757585834233935,8,10,725,467,0.05740300870942201,0.036975455265241486,2,11,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,6,150,87,140,0.58,0.9333333333333333,0.3533333333333334,ResNet18,0.007953194990401317,0.011638540194529886,30,26,87,140,0.006888361045130641,0.011084718923198733,34,26,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,7,450,321,440,0.7133333333333334,0.9777777777777777,0.26444444444444437,ResNet18,0.029344547033549686,0.03657826918280822,16,12,373,461,0.02953285827395091,0.036500395882818684,15,12,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,8,450,388,413,0.8622222222222222,0.9177777777777778,0.05555555555555558,ResNet18,0.035469421336502424,0.034333693573863164,11,13,536,423,0.04243863816310372,0.0334916864608076,11,13,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,9,480,471,480,0.98125,1.0,0.018750000000000044,ResNet18,0.04305695218941402,0.03990356638124532,9,8,542,498,0.04291369754552653,0.039429928741092635,10,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,10,660,643,650,0.9742424242424242,0.9848484848484849,0.010606060606060619,ResNet18,0.0587805101014718,0.054036079474603045,4,6,654,651,0.05178147268408551,0.05154394299287411,7,6,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,11,420,385,410,0.9166666666666666,0.9761904761904762,0.059523809523809534,ResNet18,0.035195173233385134,0.03408429628398038,12,14,444,422,0.03515439429928741,0.033412509897070466,13,14,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,12,690,638,686,0.9246376811594202,0.9942028985507246,0.06956521739130439,ResNet18,0.058323429929609656,0.05702884695319644,5,4,672,688,0.05320665083135392,0.05447347585114806,4,5,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,13,720,716,716,0.9944444444444445,0.9944444444444445,0.0,tie,0.06545388061065911,0.059522819852024275,1,2,764,735,0.06049089469517023,0.05819477434679335,1,3,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,14,270,267,269,0.9888888888888889,0.9962962962962963,0.007407407407407418,ResNet18,0.024408081177438524,0.022362623659489565,18,18,270,278,0.021377672209026127,0.0220110847189232,18,18,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,15,210,210,210,1.0,1.0,0.0,tie,0.019197367218210075,0.01745781029179483,19,20,235,212,0.018606492478226443,0.016785431512272367,19,21,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,16,150,116,144,0.7733333333333333,0.96,0.18666666666666665,ResNet18,0.010604259987201756,0.011971069914373597,25,24,123,147,0.009738717339667458,0.01163895486935867,25,25,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,17,360,324,345,0.9,0.9583333333333334,0.05833333333333335,ResNet18,0.029618795136666973,0.028680688336520075,15,17,326,345,0.025811559778305623,0.027315914489311165,17,17,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,1,GTSRBCNN,ResNet18,18,390,279,360,0.7153846153846154,0.9230769230769231,0.20769230769230773,ResNet18,0.02550507358990767,0.029927674785933993,17,15,338,376,0.026761678543151226,0.029770387965162314,16,15,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
